Code,Item,Group,Region_Number,REGION_NAME,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Average_Annual_Percent_Growth
5,Dental Services (Millions of Dollars),State,5,Southeast,Kentucky,128,152,163,173,181,195,206,230,243,265,281,312,355,365,391,425,450,498,512,553,610,674,748,758,855,864,934,997,1015,1036,1050,1070,1092,1106,1125,1175,1286,1285,1336,1375,1392,6.1
5,Dental Services (Millions of Dollars),State,5,Southeast,Louisiana,179,216,238,258,266,269,286,305,314,326,358,382,428,456,499,544,594,667,673,720,725,760,787,803,874,898,985,1057,1082,1108,1138,1157,1273,1200,1260,1273,1465,1494,1542,1630,1668,5.7
5,Dental Services (Millions of Dollars),State,5,Southeast,Mississippi,80,96,104,107,118,120,125,151,154,163,173,183,207,220,242,260,271,301,318,353,378,421,446,477,475,514,562,589,610,613,645,624,675,672,704,719,783,809,844,863,897,6.2
5,Dental Services (Millions of Dollars),State,5,Southeast,North Carolina,261,307,321,341,372,429,470,514,566,618,665,705,796,841,937,1031,1091,1216,1294,1455,1585,1853,1950,2029,2243,2415,2627,2830,3033,3180,3255,3325,3309,3492,3660,3789,3949,4030,4242,4526,4676,7.5
5,Dental Services (Millions of Dollars),State,5,Southeast,South Carolina,114,135,149,166,190,209,229,254,274,300,320,348,381,392,425,469,487,552,589,627,746,803,868,884,966,1043,1104,1160,1258,1239,1321,1336,1358,1396,1439,1533,1672,1728,1837,1928,2025,7.5
5,Dental Services (Millions of Dollars),State,5,Southeast,Tennessee,208,242,260,272,298,316,370,408,428,466,504,528,598,639,695,747,772,845,889,983,1059,1167,1256,1334,1423,1512,1562,1679,1734,1788,1859,1881,1885,1978,1934,1998,2089,2208,2304,2405,2564,6.5
5,Dental Services (Millions of Dollars),State,5,Southeast,Virginia,267,316,347,369,403,465,503,557,627,686,719,785,849,914,969,1046,1100,1179,1191,1329,1610,1630,1813,1881,2061,2241,2435,2608,2799,2865,2978,3134,3110,3216,3270,3405,3598,3624,3780,3914,3905,6.9
5,Dental Services (Millions of Dollars),State,5,Southeast,West Virginia,67,78,87,91,92,99,111,114,120,128,129,135,182,191,173,193,188,208,224,230,241,277,297,299,334,350,360,377,406,408,410,407,438,448,451,467,487,491,510,535,543,5.4
5,Dental Services (Millions of Dollars),Region,6,Southwest,,1061,1298,1452,1575,1721,2026,2051,2103,2237,2400,2548,2697,3059,3255,3481,3808,4073,4419,5143,5582,6104,6630,6872,7201,7738,8325,8953,9787,10949,11117,11408,11784,12184,12071,12621,13366,13902,14954,15853,16636,16929,7.2
5,Dental Services (Millions of Dollars),State,6,Southwest,Arizona,165,199,222,249,271,313,317,345,388,410,447,484,530,581,627,698,751,787,876,958,1084,1210,1302,1402,1573,1726,1916,2051,2097,2076,2033,2050,2220,2250,2263,2367,2540,2652,2868,3011,3171,7.7
5,Dental Services (Millions of Dollars),State,6,Southwest,New Mexico,59,72,78,85,90,105,111,117,121,124,140,146,167,169,182,209,225,242,260,276,302,334,371,393,418,454,470,524,551,556,597,619,639,639,687,709,749,769,774,778,759,6.6
5,Dental Services (Millions of Dollars),State,6,Southwest,Oklahoma,142,172,188,201,225,253,253,253,270,282,299,312,354,353,378,406,433,473,515,543,602,636,701,761,822,874,933,1017,1110,1125,1156,1181,1196,1210,1253,1194,1276,1318,1390,1430,1493,6.1
5,Dental Services (Millions of Dollars),State,6,Southwest,Texas,696,855,964,1041,1135,1356,1370,1388,1458,1584,1662,1755,2008,2152,2295,2495,2664,2917,3492,3805,4115,4451,4498,4645,4924,5271,5634,6194,7191,7360,7622,7934,8128,7972,8418,9095,9337,10215,10821,11416,11507,7.3
5,Dental Services (Millions of Dollars),Region,7,Rocky Mountains,,391,474,537,589,663,717,759,793,854,895,977,1039,1164,1263,1373,1524,1597,1733,1910,2057,2297,2480,2746,2827,3093,3227,3379,3703,3925,4031,4115,4190,4410,4499,4705,5072,5230,5671,5997,6256,6544,7.3
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,192,233,271,296,336,375,390,399,429,457,489,528,581,629,685,765,802,865,945,1038,1170,1253,1391,1443,1569,1609,1662,1807,1901,2009,2019,2072,2171,2257,2355,2557,2540,2832,2972,3093,3148,7.2
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,52,63,69,74,79,84,91,102,109,108,124,135,157,174,194,208,217,235,260,279,318,338,393,397,436,467,505,544,594,585,591,589,596,614,632,691,729,750,814,873,936,7.5
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Montana,44,52,57,64,70,71,72,75,79,81,83,90,101,108,117,127,131,144,154,170,182,201,212,220,233,245,260,285,299,304,318,320,352,359,381,392,442,476,489,505,522,6.4
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Utah,79,97,106,118,138,143,166,177,193,205,232,237,269,297,313,358,374,417,475,489,541,590,645,660,741,778,819,913,969,973,1014,1036,1103,1083,1137,1229,1298,1391,1493,1555,1691,8
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,24,29,34,38,39,43,39,41,44,44,49,49,55,56,64,66,72,72,76,82,86,97,105,106,114,128,133,154,161,161,172,173,188,186,200,204,221,221,228,230,248,6
5,Dental Services (Millions of Dollars),Region,8,Far West,,2817,3342,3677,3913,4225,4552,4864,5319,5758,6151,6708,7288,8030,8537,9139,9595,10141,10773,11626,12088,12888,13939,15473,16320,17238,18428,19008,20336,21523,20959,21025,21450,21947,21928,22700,23963,25476,26757,28568,29970,28849,6
5,Dental Services (Millions of Dollars),State,8,Far West,Alaska,34,40,45,53,65,72,73,76,81,87,95,107,120,132,141,144,153,165,173,173,193,202,221,232,240,255,264,292,313,308,323,317,351,341,359,367,391,417,429,440,424,6.5
5,Dental Services (Millions of Dollars),State,8,Far West,California,2066,2449,2699,2881,3101,3300,3560,3908,4209,4502,4858,5291,5778,6129,6503,6755,7133,7536,8202,8415,8905,9601,10758,11462,12089,13015,13317,14135,15058,14541,14514,14886,15148,15216,15675,16481,17513,18487,19822,20769,19847,5.8
5,Dental Services (Millions of Dollars),State,8,Far West,Hawaii,80,94,105,103,109,129,130,151,157,169,195,202,230,254,262,278,279,278,276,299,309,332,363,374,391,427,428,469,485,485,498,500,492,495,490,498,503,537,550,588,589,5.1
5,Dental Services (Millions of Dollars),State,8,Far West,Nevada,62,76,81,85,96,115,116,129,144,155,169,192,213,215,256,273,310,341,383,437,487,533,592,643,718,753,828,911,929,886,882,905,918,932,1012,1117,1194,1186,1285,1338,1324,7.9
5,Dental Services (Millions of Dollars),State,8,Far West,Oregon,201,235,252,261,288,304,324,356,392,420,467,508,550,601,660,731,776,841,888,950,1016,1100,1191,1199,1264,1330,1406,1525,1570,1589,1614,1641,1725,1676,1781,1935,2055,2144,2235,2324,2310,6.3
5,Dental Services (Millions of Dollars),State,8,Far West,Washington,375,449,495,530,567,632,661,699,775,818,922,988,1138,1207,1316,1415,1490,1613,1703,1814,1977,2171,2349,2410,2538,2648,2765,3004,3166,3150,3194,3201,3313,3269,3383,3565,3820,3986,4247,4510,4355,6.3
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",United States,0,United States,,8394,9412,10764,12108,13101,14497,15664,16794,18777,21401,23834,27366,29608,33581,37461,41502,46054,50016,55655,59192,63950,69976,76597,82449,89374,94957,101341,108337,112737,121849,128194,131423,138857,144466,152347,165176,175048,185066,191010,195673,208793,8.4
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,1,New England,,670,747,868,996,1071,1178,1262,1376,1621,1997,2247,2513,2563,2941,3376,3930,4272,4353,5061,5362,5575,5921,6583,6879,7521,7859,8523,9001,9591,10792,10889,10629,11302,11546,12237,13498,14083,14330,15565,15933,16701,8.4
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Connecticut,139,162,186,212,237,261,291,328,388,479,556,662,740,831,938,1033,1058,1091,1225,1357,1419,1430,1590,1468,1804,1740,1927,1949,2255,2968,2896,2436,2791,2847,3025,3428,3602,3747,3845,3862,3884,8.7
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Maine,82,93,112,123,130,138,148,158,185,214,241,264,215,260,277,321,397,440,581,674,655,729,870,962,1079,1099,1185,1199,1273,1328,1269,1263,1231,1240,1363,1381,1443,1506,1651,1843,1941,8.2
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Massachusetts,346,375,432,496,517,572,601,652,773,977,1092,1187,1143,1296,1560,1876,1999,1954,2229,2246,2361,2515,2751,2997,3027,3380,3578,3872,4041,4358,4529,4698,4923,4992,5338,6117,6505,6535,7501,7562,8025,8.2
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,New Hampshire,18,21,25,30,39,44,48,53,64,76,83,100,109,138,171,196,251,238,286,267,313,322,344,352,398,433,466,501,541,585,617,658,738,808,799,838,911,985,991,1021,1100,10.8
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Rhode Island,62,71,83,103,114,128,138,147,164,191,207,220,271,312,308,359,398,425,507,552,547,602,663,706,779,816,844,909,900,889,848,829,814,791,788,776,692,691,708,780,849,6.8
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Vermont,23,26,31,32,33,35,36,39,46,61,68,80,84,104,123,145,170,204,233,266,281,323,365,394,433,392,523,571,580,664,731,744,806,869,924,958,930,866,870,864,903,9.6
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,2,Mideast,,2265,2513,2867,3221,3428,3857,4176,4441,4998,5581,6035,6916,8192,9255,10192,10988,12223,13411,14913,16131,16211,17500,19193,21412,22689,24160,26250,27397,28080,30498,32857,34409,34153,34177,36255,39457,42702,47155,49817,49639,51570,8.1
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Delaware,15,17,20,23,29,30,33,36,43,51,59,73,92,103,122,128,140,149,173,182,189,196,214,274,318,317,332,331,340,360,377,412,428,434,445,451,472,539,525,559,613,9.7
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,District of Columbia,29,30,45,62,77,94,117,133,153,147,148,171,209,243,242,225,216,232,258,264,273,284,277,275,303,316,258,274,256,313,608,640,605,609,687,707,739,789,811,851,960,9.2
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Maryland,115,133,155,177,197,216,242,272,311,342,364,396,469,518,578,670,827,834,878,903,1025,1065,1130,1360,1396,1504,1815,1895,1979,2209,2472,2498,2653,2814,2967,3266,3388,3638,3792,3963,4412,9.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,New Jersey,199,213,246,294,326,350,398,446,519,595,656,748,665,750,935,1033,1189,1355,1426,1530,1757,1929,2179,2422,2586,2781,3266,3204,3346,3529,3758,4083,4078,3944,4665,4511,4833,4938,5278,5687,5862,8.8
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,New York,1270,1406,1568,1721,1774,2054,2203,2287,2560,2866,3077,3591,4304,4974,5446,5946,6565,7245,8132,8901,8367,9072,10091,11330,11945,12610,13608,14581,14858,16268,17124,17770,17250,17115,17543,19852,21786,24446,25447,25491,27772,8
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Pennsylvania,637,714,834,944,1024,1113,1184,1267,1412,1581,1731,1936,2453,2667,2870,2986,3286,3595,4046,4351,4600,4955,5303,5752,6141,6631,6970,7110,7301,7818,8519,9006,9140,9261,9948,10670,11483,12804,13965,13088,11950,7.6
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,3,Great Lakes,,1509,1687,1931,2185,2415,2623,2787,2993,3353,3832,4264,4948,5300,5737,6152,6824,7543,8176,8881,8826,9974,11121,11885,12753,13677,14520,14732,15224,15405,16341,17263,17602,18420,19188,19991,21657,21859,22365,22875,23152,24893,7.3
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Illinois,434,465,532,614,706,745,733,780,881,1006,1120,1306,1440,1575,1645,1819,2081,2303,2578,2619,2806,3104,3441,3542,3757,4195,4232,4463,4424,4649,5137,5124,5389,5761,5705,6072,5823,5720,6025,5955,6427,7
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Indiana,166,190,220,249,279,314,340,375,434,524,593,680,698,745,789,811,854,919,1024,1023,1137,1268,1428,1649,1802,1805,1858,1940,2058,2204,2262,2271,2301,2410,2592,2798,2753,2948,3168,3277,3509,7.9
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Michigan,381,415,449,481,503,553,588,613,703,787,898,1055,987,1118,1248,1427,1588,1960,1882,1641,1961,2097,2122,2191,2196,2483,2533,2508,2527,2635,2822,3010,3306,3375,3233,3404,3472,3483,3416,3576,3976,6
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Ohio,311,373,458,525,590,647,734,799,868,983,1062,1211,1480,1521,1637,1836,1953,1922,2223,2325,2642,2912,3226,3677,3976,4013,4136,4312,4398,4792,5182,5149,5337,5482,6260,7092,7524,7778,7702,7703,8154,8.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Wisconsin,217,244,272,316,337,365,393,427,467,532,591,697,695,778,833,932,1067,1073,1173,1219,1427,1740,1668,1695,1946,2023,1974,2002,1998,2061,1861,2049,2086,2159,2202,2290,2287,2435,2564,2641,2827,6.6
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,4,Plains,,941,1061,1241,1399,1511,1624,1704,1802,1938,2161,2364,2635,2413,2811,3315,3679,4105,4308,4969,5238,5716,6313,7087,7538,7975,8191,8466,8955,9279,9904,10324,10640,11176,11936,12388,12831,13261,13712,14096,14631,15312,7.2
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Iowa,184,201,230,248,259,273,281,294,302,361,393,431,432,489,539,601,656,712,795,806,859,909,972,1045,1118,1192,1272,1310,1340,1469,1576,1617,1690,1801,1905,2009,1678,1420,1560,1554,1571,5.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Kansas,89,96,108,123,131,142,152,164,187,212,243,275,226,268,325,370,456,539,666,749,810,867,931,905,986,1031,1067,1115,1131,1226,1200,1243,1260,1271,1106,1085,1103,1089,1094,1168,1213,6.8
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Minnesota,436,502,592,666,727,775,801,831,884,969,1041,1140,927,1074,1313,1442,1556,1537,1784,1877,2040,2376,2818,3196,3328,3294,3355,3609,3718,3853,4022,4118,4288,4567,4996,5083,5490,6109,6232,6449,6940,7.2
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Missouri,127,139,168,198,219,238,255,276,311,341,386,441,470,580,691,777,882,934,1068,1113,1219,1317,1430,1435,1515,1580,1634,1717,1828,1968,2013,2128,2300,2562,2523,2658,2880,2997,2969,3188,3207,8.4
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Nebraska,46,52,62,69,69,74,76,79,89,99,112,131,128,149,162,182,221,255,291,315,374,415,469,492,514,545,569,585,612,679,725,693,744,789,823,901,956,902,1039,1064,1128,8.3
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,North Dakota,29,36,43,52,61,74,86,104,105,112,117,134,142,150,159,167,180,179,202,210,231,237,254,259,283,295,309,324,343,379,441,478,507,553,627,666,719,735,727,716,748,8.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,South Dakota,31,35,38,43,45,48,52,55,60,67,72,82,89,102,126,140,155,152,163,169,183,192,214,207,231,254,260,295,307,329,348,361,386,393,408,429,434,460,474,492,505,7.3
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,5,Southeast,,1026,1182,1354,1571,1745,1949,2164,2358,2668,3066,3606,4265,4927,5773,6569,7361,8063,8864,9757,10432,11557,12830,13754,14576,16145,17357,18525,20978,22257,23975,25000,25360,26337,26662,28224,29068,30006,31457,31693,32490,33056,9.1
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Alabama,61,66,75,90,99,115,125,126,140,165,202,250,297,321,349,395,430,600,499,511,644,678,765,871,947,1036,1097,1258,1338,1362,1424,1545,1499,1530,1595,1639,1682,1699,1703,1725,1742,8.7
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Arkansas,63,73,76,85,91,98,105,106,114,132,153,184,225,253,295,333,364,395,430,485,489,512,524,533,647,722,773,833,881,1005,1237,1308,1377,1446,1634,1636,1717,1749,1688,1396,1298,7.9
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Florida,134,168,218,279,326,376,411,454,530,626,749,859,984,1198,1424,1577,1716,1761,1903,2105,2425,2904,2983,3193,3297,3487,3786,4182,4331,4481,4725,4390,4626,4887,5033,5237,5655,6132,6009,6091,6396,10.1
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Georgia,83,91,99,109,120,133,154,172,199,224,260,312,364,417,491,554,620,703,755,805,928,1018,1190,1214,1556,1487,1468,2008,1761,1858,1890,2014,2346,2581,2701,2812,2923,3122,3272,3459,3553,9.9
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Kentucky,62,68,75,81,97,103,111,121,136,152,165,204,222,260,268,292,337,397,492,534,613,683,748,820,930,1036,1166,1274,1331,1486,1687,1685,1741,1802,2083,2136,2138,2162,2217,2455,2394,9.6
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Louisiana,167,187,216,252,268,294,335,371,399,449,542,649,777,870,913,909,922,970,1052,1078,1050,1062,1125,1219,1355,1425,1487,1660,1865,1977,2200,2201,2293,2269,2286,2279,2321,2439,2443,2672,2757,7.3
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Mississippi,37,44,49,55,57,60,64,68,76,84,98,121,161,185,198,221,248,317,338,397,421,504,563,572,661,674,705,752,825,909,1004,1053,1091,1086,1209,1199,1226,1267,1277,1305,1316,9.4
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,North Carolina,124,143,161,189,220,249,281,309,357,420,489,574,605,780,890,1027,1185,1312,1507,1573,1712,1830,1952,2044,2217,2450,2878,3181,3478,3817,3452,3348,3118,2543,2709,2718,2732,2909,2857,2984,3175,8.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,South Carolina,75,85,92,103,112,125,141,155,187,223,289,327,424,469,465,505,561,610,723,799,849,978,984,973,1088,1104,1094,1127,1273,1272,1324,1326,1379,1343,1496,1570,1685,1695,1806,1877,1865,8.4
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Tennessee,87,98,114,122,132,142,157,175,191,214,237,286,313,348,432,606,631,702,831,846,936,1081,1162,1256,1408,1682,1676,2022,2059,2277,2248,2340,2501,2659,2767,2918,2881,3024,3209,3283,3208,9.4
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Virginia,98,113,127,145,156,176,193,206,229,249,272,320,365,424,503,555,626,657,736,805,994,1049,1167,1210,1333,1511,1653,1894,2294,2615,2811,3066,3153,3313,3482,3730,3944,4174,4135,4100,4220,9.9
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,West Virginia,36,45,51,60,69,77,86,96,110,129,150,180,190,248,339,388,425,441,491,494,496,531,591,669,708,743,742,788,821,915,997,1084,1213,1204,1230,1193,1101,1085,1078,1144,1134,9
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,6,Southwest,,598,678,785,889,926,1022,1147,1259,1379,1557,1759,2141,2078,2461,2776,3119,3612,4205,4680,5022,5534,5892,6593,7114,7739,8333,9162,9763,10406,11105,11636,11420,11360,12060,13259,15220,16347,16815,16937,17172,17984,8.9
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,Arizona,70,84,98,111,124,149,171,190,232,288,319,336,313,350,395,459,506,550,635,707,788,854,960,1101,1272,1448,1764,1958,2124,2349,2495,2116,2070,2158,2533,2876,3122,3391,3338,3619,3978,10.6
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,New Mexico,26,32,37,45,51,56,68,78,90,101,114,136,112,139,174,231,297,291,297,303,377,422,508,582,722,829,926,918,936,917,943,868,871,904,941,1039,1110,1173,1191,1256,1307,10.3
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,Oklahoma,99,113,129,136,145,163,183,199,221,248,261,306,332,364,433,483,533,561,645,682,733,826,900,881,936,994,1118,1210,1305,1388,1369,1399,1433,1485,1464,1514,1535,1547,1512,1643,1598,7.2
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,Texas,403,449,520,597,605,654,725,792,836,920,1066,1364,1321,1607,1774,1946,2277,2803,3104,3330,3635,3789,4225,4550,4808,5062,5354,5677,6041,6451,6829,7036,6986,7513,8321,9792,10579,10704,10896,10655,11101,8.6
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,7,Rocky Mountains,,241,283,320,356,391,426,469,503,553,628,694,794,798,935,1021,1129,1299,1302,1481,1574,1875,2090,2245,2407,2598,2715,2892,3100,3255,3501,3673,3658,3958,4103,4302,4739,5061,5297,5683,6008,6109,8.4
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Colorado,134,156,173,193,215,236,263,277,296,335,358,397,412,461,524,590,665,656,746,782,937,1016,1073,1146,1236,1252,1287,1370,1444,1571,1581,1655,1763,1781,1805,1965,2146,2207,2393,2536,2474,7.6
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Idaho,23,27,30,33,35,38,40,45,55,63,72,86,82,95,101,110,126,147,180,198,232,269,291,308,343,377,389,436,451,486,622,451,521,566,624,688,708,763,794,831,854,9.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Montana,18,21,27,31,35,40,51,54,58,65,71,81,106,121,128,129,151,136,147,150,190,213,206,233,256,282,294,317,349,371,412,427,471,496,559,634,646,689,672,703,699,9.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Utah,58,68,78,85,91,97,99,110,125,144,169,201,162,208,204,229,270,272,308,341,397,462,521,550,582,609,710,755,778,825,813,865,939,990,1043,1170,1263,1315,1488,1590,1725,8.8
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Wyoming,8,10,13,14,15,16,16,16,18,21,24,30,35,50,63,71,87,91,100,103,120,130,154,169,181,195,212,221,232,247,244,260,264,270,271,281,298,323,335,349,357,9.9
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,8,Far West,,1143,1263,1398,1491,1613,1817,1955,2061,2267,2578,2865,3154,3338,3667,4059,4470,4937,5397,5912,6607,7508,8310,9257,9771,11031,11822,12790,13919,14463,15733,16552,17706,22151,24794,25691,28706,31730,33934,34343,36646,43167,9.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Alaska,23,26,30,32,34,35,36,36,39,44,47,55,49,58,64,75,90,99,116,128,166,198,233,267,274,314,316,342,373,403,453,504,591,642,660,706,764,848,866,940,920,9.7
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,California,828,916,1008,1060,1137,1292,1386,1466,1585,1794,1980,2097,2243,2429,2720,2974,3242,3605,3809,4195,4704,5234,5957,6335,7356,7808,8570,9389,9596,10339,10808,11787,15918,17885,18187,20470,22587,24078,23751,25208,31068,9.5
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Hawaii,19,21,24,27,28,30,30,32,35,40,45,56,51,62,79,95,78,82,97,116,151,167,192,230,266,286,274,355,353,298,278,275,280,290,296,312,318,319,346,377,369,7.7
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Nevada,17,20,24,27,30,33,36,41,48,58,66,74,83,84,88,105,120,137,159,181,232,264,304,314,328,359,390,406,419,479,564,599,629,658,755,835,894,1005,1025,1149,1088,10.9
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Oregon,125,136,148,169,191,212,226,229,270,314,359,416,468,536,580,641,711,716,843,976,1066,1199,1277,1310,1396,1470,1580,1672,1789,2091,2212,2320,2302,2624,3102,3247,3441,3584,3739,3989,4243,9.2
6,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Washington,131,144,164,176,193,216,240,256,290,327,368,455,442,498,528,582,696,758,889,1011,1189,1248,1294,1315,1413,1584,1660,1755,1933,2123,2237,2220,2432,2695,2692,3137,3726,4101,4615,4983,5480,9.8
7,Home Health Care (Millions of Dollars),United States,0,United States,,2378,2938,3482,4237,5129,5633,6368,6636,8406,10213,12534,15135,18690,22748,27307,32270,35716,36885,34072,32756,32294,34271,36465,40179,44641,49343,52052,57475,62165,66999,70525,74623,78076,80947,84647,89572,93720,99440,105604,112999,123717,10.4
7,Home Health Care (Millions of Dollars),Region,1,New England,,174,214,263,318,364,397,468,485,621,766,927,1115,1347,1675,2004,2375,2623,2620,2515,2410,2403,2592,2684,2895,3139,3382,3579,3770,4167,4483,4760,5247,5655,6031,6632,7142,7533,7593,7696,7734,8043,10.1
7,Home Health Care (Millions of Dollars),State,1,New England,Connecticut,50,64,83,99,120,133,145,144,168,209,245,299,345,411,483,600,676,704,687,694,676,685,702,717,754,790,775,811,864,884,901,963,967,1014,1078,1106,1141,1201,1237,1204,1214,8.3
7,Home Health Care (Millions of Dollars),State,1,New England,Maine,13,15,17,20,24,28,28,28,38,45,61,72,92,110,139,166,193,213,204,182,164,164,154,177,193,206,215,233,236,239,231,237,251,261,283,287,324,349,377,405,450,9.3
7,Home Health Care (Millions of Dollars),State,1,New England,Massachusetts,79,95,118,148,166,180,226,249,330,411,492,590,714,920,1107,1288,1393,1323,1262,1174,1216,1379,1464,1608,1774,1932,2108,2195,2509,2775,3014,3398,3756,4026,4476,4904,5169,5062,5068,5055,5204,11
7,Home Health Care (Millions of Dollars),State,1,New England,New Hampshire,10,13,13,14,18,20,23,22,28,35,46,54,67,81,104,131,157,173,154,157,156,162,160,169,172,174,184,197,208,221,231,239,254,276,312,340,376,424,435,458,519,10.2
7,Home Health Care (Millions of Dollars),State,1,New England,Rhode Island,15,19,25,29,27,27,34,29,38,44,53,65,84,99,110,118,126,128,128,123,113,115,112,123,132,158,173,200,207,221,232,243,253,269,289,302,315,334,348,369,393,8.5
7,Home Health Care (Millions of Dollars),State,1,New England,Vermont,7,8,7,8,9,10,12,13,18,23,30,35,44,54,62,72,77,79,80,79,78,87,93,102,114,121,123,134,143,145,151,167,176,184,194,205,208,223,231,243,264,9.6
7,Home Health Care (Millions of Dollars),Region,2,Mideast,,832,1043,1182,1440,1759,1953,2229,2312,2847,3566,4013,4471,5082,5813,6578,7342,7899,8083,7968,8217,7961,8315,8628,9305,9774,10237,10354,11076,11887,12629,13509,14185,14562,15128,15950,16934,17817,19506,22052,24916,27123,9.1
7,Home Health Care (Millions of Dollars),State,2,Mideast,Delaware,4,6,8,11,15,16,16,16,21,25,29,36,44,58,81,105,123,127,115,112,101,104,102,108,108,119,133,137,162,179,191,214,225,225,225,233,254,278,298,316,355,11.7
